phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,ensemble_own_noisy_rnd_count,Ensemble,20,452.87408254463145,460.39984010917124,500,max_steps,False,False,none,-1,,0.0,False,0,10.080583572387695,7.345092026000202,10.0805771484375,3.61669921875,0.0,0.0,0.0,0.0,36.0,6250.0,49140.0,150.86,39.0,4.009235314905643,500,0.10869844767241739,0.013964530652355133,0.10869844767241739,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,21,446.3344000988038,453.31465758784117,500,max_steps,False,False,none,-1,,0.0,False,0,9.8535315990448,6.338387458000398,9.852970703125,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,150.4,39.0,4.15377129176259,500,0.09528586568217724,0.01300765632125228,0.09528586568217724,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,22,452.72033346184173,459.2692073313734,500,max_steps,False,False,none,-1,,0.0,False,0,9.765364170074463,5.954066213999795,9.7650185546875,3.61669921875,0.0,0.0,0.0,0.0,37.0,6250.0,49140.0,148.68,39.0,3.9686826006770133,500,0.08458247453533113,0.012251922993711093,0.08458247453533113,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,23,441.01139515019753,447.3363062664163,500,max_steps,False,False,none,-1,,0.0,False,0,9.56463360786438,6.033497119000458,9.5640185546875,3.61669921875,0.0,0.0,0.0,0.0,44.0,6250.0,49140.0,152.65,39.0,3.811340099722147,500,0.0818875064374879,0.011830947168061845,0.0818875064374879,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,24,491.12441358851305,499.4456405260988,500,max_steps,False,False,none,-1,,0.0,False,0,10.777784585952759,7.766758253999797,10.7776416015625,3.61669921875,0.0,0.0,0.0,0.0,39.0,6250.0,49140.0,148.52,39.0,3.784376649796963,500,0.0897877174001187,0.01574457670116975,0.0897877174001187,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,25,467.4510613627239,475.7388291191574,500,max_steps,False,False,none,-1,,0.0,False,0,11.22531771659851,8.211583400999189,11.2252939453125,3.61669921875,0.0,0.0,0.0,0.0,36.0,6250.0,49140.0,143.03,39.0,3.769229425728321,500,0.09110297480970621,0.01566450576476978,0.09110297480970621,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,26,473.96385805618723,482.7482607391715,500,max_steps,False,False,none,-1,,0.0,False,0,10.580589771270752,7.4595462589995805,10.580427734375,3.61669921875,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,132.36,38.0,3.625364045202732,500,0.08874182271328755,0.016681387138835446,0.08874182271328755,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,27,424.57529009534903,430.6823762100737,500,max_steps,False,False,none,-1,,0.0,False,0,9.795141696929932,6.626350595000076,9.79469140625,3.61669921875,0.0,0.0,0.0,0.0,35.0,6250.0,49140.0,147.22,39.0,3.5639359943270685,500,0.08003949318476952,0.011413777297602323,0.08003949318476952,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,28,465.32297258948233,471.40227353386183,500,max_steps,False,False,none,-1,,0.0,False,0,10.235567331314087,7.272972181000114,10.2354306640625,3.61669921875,0.0,0.0,0.0,0.0,43.0,6250.0,49140.0,153.15,39.0,3.69090464104712,500,0.08198991353833117,0.01133870275337776,0.08198991353833117,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,29,445.292258408536,451.2622090500353,500,max_steps,False,False,none,-1,,0.0,False,0,9.797661542892456,6.966636192999431,9.797203125,3.61669921875,0.0,0.0,0.0,0.0,34.0,6250.0,49140.0,148.2,39.0,3.6817901234030725,500,0.07833666345872917,0.011156534648411116,0.07833666345872917,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,30,455.0697848844788,461.0339686079905,500,max_steps,False,False,none,-1,,0.0,False,0,9.66035008430481,7.160409887999776,9.6598779296875,3.61669921875,0.0,0.0,0.0,0.0,38.0,6250.0,49140.0,149.38,39.0,3.6296644474565984,500,0.06981394817365799,0.011230227965286901,0.06981394817365799,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
train,ensemble_own_noisy_rnd_count,Ensemble,31,455.38986636982844,461.6753402454522,500,max_steps,False,False,none,-1,,0.0,False,0,9.883997440338135,7.650763768999241,9.884044921875,3.61669921875,0.0,0.0,0.0,0.0,44.0,6250.0,49140.0,158.91,39.0,3.6323154026567934,500,0.07014210196537897,0.011869526731592476,0.07014210196537897,0.2,0.99,5e-05,1.0,Set3: Noisy/RND/Count candidate ensemble,0.01,0.05,1.0,{'ensemble_own': 500}
