phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,median_50,Median 50,33,386.3678142720773,397.40808977482317,319,stuck,True,False,none,-1,,0.0,True,50,10.07903242111206,5.556518098999732,10.0767763671875,3.74951171875,0.0,0.0,0.0,0.0,33.0,5837.0,49140.0,111.35,34.0,0.5813310778638505,319,0.055194102596458,0.034057073089225814,0.055194102596458,9911,9848,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 259, 'median50_explore': 60}"
train,median_50,Median 50,34,247.2229786469274,264.92650301921833,430,collision,True,True,static.building,0,,15935.846679688519,False,0,12.392266273498535,7.410762655999861,12.38798828125,3.74951171875,0.0,0.0,0.0,0.0,38.0,5837.0,49140.0,155.83,38.0,0.652633980202467,430,0.12947065445566064,0.039876280367747,0.12947065445566064,10341,10278,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 347, 'median50_explore': 83}"
train,median_50,Median 50,35,551.319020637351,570.8229071137177,480,collision,True,True,static.static,0,,11350.786976398827,False,0,14.086676836013794,8.399953240999821,14.08361328125,3.74951171875,0.0,0.0,0.0,0.0,35.0,5837.0,49140.0,121.84,37.0,0.6691261946728143,480,0.046726836179974876,0.040165828463963674,0.046726836179974876,10821,10758,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 391, 'median50_explore': 89}"
train,median_50,Median 50,36,-197.84889710728265,-197.79594912294485,1,collision,True,True,static.static,0,,317.4858287885807,False,1,0.04497528076171875,0.026784500001667766,0.04066790390014648,3.74951171875,0.0,0.0,0.0,0.0,38.0,5837.0,49140.0,113.39,36.0,0.043797943741083145,1,0.29479843378067017,0.05,0.29479843378067017,10822,10759,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'greedy': 1}
train,median_50,Median 50,37,865.9924477376428,883.4740814260482,500,max_steps,False,False,none,-1,,0.0,False,0,15.053952932357788,8.630661827999575,15.048822265625,3.74951171875,0.0,0.0,0.0,0.0,39.0,5837.0,49140.0,158.88,40.0,0.670401623878628,500,0.0353655064945051,0.034609612311865254,0.0353655064945051,11322,11259,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 401, 'median50_explore': 99}"
train,median_50,Median 50,38,152.42574417134375,162.61054551231425,263,collision,True,True,static.building,0,,10330.27734375,False,0,7.9920814037323,4.713179260999823,7.9894306640625,3.74951171875,0.0,0.0,0.0,0.0,34.0,5837.0,49140.0,111.05,36.0,0.716873040840653,263,0.06297216053019426,0.03809575877861735,0.06297216053019426,11585,11522,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 56, 'greedy': 207}"
train,median_50,Median 50,39,265.62304879981787,275.2648653107047,278,collision,True,True,static.vegetation,0,,12297.764231641595,False,0,8.148364305496216,5.051928430999396,8.145171875,3.74951171875,0.0,0.0,0.0,0.0,30.0,5837.0,49140.0,134.04,37.0,0.5986541439410594,278,0.056675193017673604,0.034116041274452204,0.056675193017673604,11863,11800,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 228, 'median50_explore': 50}"
train,median_50,Median 50,40,841.1742946137545,861.2164879259557,500,max_steps,False,False,none,-1,,0.0,False,0,14.97415280342102,8.872347606000403,14.96907421875,3.74951171875,0.0,0.0,0.0,0.0,36.0,5837.0,49140.0,124.79,36.0,0.743619991287589,500,0.025555196237168273,0.03982883466203035,0.025555196237168273,12363,12300,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 420, 'median50_explore': 80}"
train,median_50,Median 50,41,570.743761506457,591.1698918722628,500,max_steps,False,False,none,-1,,0.0,False,0,14.382561206817627,8.750945357000091,14.3776123046875,3.74951171875,0.0,0.0,0.0,0.0,37.0,5837.0,49140.0,112.17,36.0,0.5786054041236639,500,0.07546791585942264,0.04009758157301808,0.07546791585942264,12863,12800,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 394, 'median50_explore': 106}"
train,median_50,Median 50,42,965.8550601869234,980.4468677434305,500,max_steps,False,False,none,-1,,0.0,False,6,17.373664379119873,9.432475756999338,17.371052734375,3.74951171875,0.0,0.0,0.0,0.0,35.0,5837.0,49140.0,112.85,35.0,0.6790697167776525,500,0.011873980058189772,0.029064875312434603,0.011873980058189772,13363,13300,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 399, 'median50_explore': 101}"
train,median_50,Median 50,43,529.814706935719,545.2146327894982,377,collision,True,True,static.static,0,,670.6656583325054,False,0,12.466609239578247,6.894767031999436,12.4639970703125,3.74951171875,0.0,0.0,0.0,0.0,33.0,5837.0,49140.0,105.4,34.0,0.650721413466279,377,0.02366701295057099,0.04061193956221683,0.02366701295057099,13740,13677,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 67, 'greedy': 310}"
train,median_50,Median 50,44,347.43300450067983,363.36741209174517,395,collision,True,True,static.building,0,,5220.48779296875,False,0,13.226436853408813,7.53529811000044,13.2236865234375,3.74951171875,0.0,0.0,0.0,0.0,32.0,5837.0,49140.0,107.69,34.0,0.7332076859530768,395,0.050054798215772085,0.03983972440028613,0.050054798215772085,14135,14072,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 322, 'median50_explore': 73}"
train,median_50,Median 50,45,1099.7109533810751,1119.2330838203507,500,max_steps,False,False,none,-1,,0.0,False,0,14.959869623184204,8.170690688000832,14.957126953125,3.74951171875,0.0,0.0,0.0,0.0,38.0,5837.0,49140.0,117.36,35.0,0.618569005664438,500,0.02232807819364825,0.03882098009661095,0.02232807819364825,14635,14572,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 105, 'greedy': 395}"
train,median_50,Median 50,46,654.2533327517125,673.4172979018359,500,max_steps,False,False,none,-1,,0.0,False,0,15.026010751724243,9.018690224998863,15.0234326171875,3.74951171875,0.0,0.0,0.0,0.0,34.0,5837.0,49140.0,139.28,36.0,0.6844721398130059,500,0.04736342599321506,0.03785429604031622,0.04736342599321506,15135,15072,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 396, 'median50_explore': 104}"
train,median_50,Median 50,47,904.9681102397601,924.1229845584247,500,max_steps,False,False,none,-1,,0.0,False,0,14.33063793182373,8.334084104000794,14.326830078125,3.74951171875,0.0,0.0,0.0,0.0,35.0,5837.0,49140.0,141.47,37.0,0.6232325716800988,500,0.02838742000356433,0.038025874437291746,0.02838742000356433,15635,15572,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 398, 'median50_explore': 102}"
train,median_50,Median 50,48,837.6838735951244,856.5448774456055,500,max_steps,False,False,none,-1,,0.0,False,0,15.127233982086182,8.532597403998807,15.1246796875,3.74951171875,0.0,0.0,0.0,0.0,39.0,5837.0,49140.0,125.54,36.0,0.6531123750396073,500,0.031309003189177016,0.0374089176690716,0.031309003189177016,16135,16072,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 405, 'median50_explore': 95}"
train,median_50,Median 50,49,-193.03631226553068,-182.50372698910087,255,collision,True,True,traffic.traffic_light,23,,13032.150907031033,False,0,7.974186897277832,5.0271637919995555,7.96766455078125,3.74951171875,0.0,0.0,0.0,0.0,35.0,5837.0,49140.0,122.77,35.0,0.5799141938268554,255,0.09993458907759073,0.04030491009522365,0.09993458907759073,16390,16327,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 200, 'median50_explore': 55}"
